C,SETP.WORLD,DVD_DISPATCHREGIONSUM,AEMO,PUBLIC,2025/02/20,09:44:00,001740008640062,MONTHLY_ARCHIVE,001740008640062
I,DISPATCH,REGIONSUM,8,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGEGATEDISPATCHERROR,AGGREGATEDISPATCHERROR,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,LORSURPLUS,LRCSURPLUS,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW,SS_SOLAR_UIGF,SS_WIND_UIGF,SS_SOLAR_CLEAREDMW,SS_WIND_CLEAREDMW,SS_SOLAR_COMPLIANCEMW,SS_WIND_COMPLIANCEMW,WDR_INITIALMW,WDR_AVAILABLE,WDR_DISPATCHED,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECLOCALDISPATCH,LOWER1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,BDU_ENERGY_STORAGE,BDU_MIN_AVAIL,BDU_MAX_AVAIL,BDU_CLEAREDMW_GEN,BDU_CLEAREDMW_LOAD
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:25:00",1,QLD1,20250117173,0,8538.34,11024.39666,262,5,8004.96,0,-533.38,0,,,143,,,,,,,,113,,,,,,,,89,,,,,,,,61,,,,,,,,219,,,,,,,,224,,,,,,,-17.12262,"2025/01/17 18:20:08",8582.20996,8568.88,,7,,,,134,,,,,,,,,,,,,,,,,,,371,492.333333,294,564.906446,464.54386,655.561404,388.561404,694.819432,,,21.5,8590.38,533.39666,533.39666,0,207.36997,326.02669,207.36997,326.02669,0,0,0,0,0,207.36997,326.02669,48,0,118,123,,262,423,106,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:25:00",1,SA1,20250117173,0,1655.13,3285.67621,216,17,1541.97,0,-113.16,0,,,74,,,,,,,,109,,,,,,,,75,,,,,,,,100,,,,,,,,96.08,,,,,,,,95,,,,,,,-13.09524,"2025/01/17 18:20:08",1659.28996,1661.87,,72,,,,20,,,,,,,,,,,,,,,,,,,290,296,293,296,219,219,205,224,,,0,1661.87,1702.86121,1461.96869,173.23948,278.26181,1424.5994,278.26181,1183.70688,0,173.23948,0,0,0,278.26181,1317.4144,137,0,286,209,,216,407,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:25:00",1,TAS1,20250117173,0,1041.84,1990.22315,0,2,647.51,0,-394.33,0,,,6.51,,,,,,,,88.44,,,,,,,,48.23,,,,,,,,6,,,,,,,,45.68,,,,,,,,45.68,,,,,,,-10.48621,"2025/01/17 18:20:08",1050.32849,1041.84,,50,,,,50,,,,,,,,,,,,,,,,,,,198.025,255.230673,226.452399,189.969983,91.17487,173.08805,155.839199,50,,,28.3877,1070.2277,223.22315,223.22315,0,0,223.22315,0,223.22315,0,0,0,0,0,0,223.22315,4,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:25:00",1,VIC1,20250117173,0,4882.74,11025.11019,186,29,5429.16,0,546.42,0,,,24,,,,,,,,56,,,,,,,,43,,,,,,,,201.04,,,,,,,,158,,,,,,,,169.08,,,,,,,39.01762,"2025/01/17 18:20:08",4839.39543,4910.18,,65,,,,16,,,,,,,,,,,,,,,,,,,988,1036,1037,549.98703,283,284,240,375,,,310.822,5221.002,3055.72419,2749.15773,702.34785,554.97058,2500.75361,373.18712,2375.97061,177.16234,525.18551,0,0,0,549.35658,2500.75361,75,1,317.75,221.390244,,186,456,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:30:00",1,NSW1,20250117174,0,7846.61,13854.57389,58,2,8301.17,7,447.56,0,,,26,,,,,,,,60.48,,,,,,,,26,,,,,,,,82,,,,,,,,84.78,,,,,,,,103,,,,,,,47.13542,"2025/01/17 18:25:03",7853.02471,7909.22,,16,,,,2,,,,,,,,,,,,,,,,,,,336.84216,292.84216,538.40361,60.847876,252,252,292,119.51438,,,200.73158,8109.95158,2805.57648,2805.57389,2130.93947,879.94997,1925.62651,879.94738,1925.62651,817.39348,1313.54599,0,0,0,879.94738,1925.62651,69,0,115,25,,58,113,0,7
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:30:00",1,QLD1,20250117174,0,8525.15,10953.53843,337,4,8000.4,0,-524.75,0,,,128,,,,,,,,86,,,,,,,,67,,,,,,,,50,,,,,,,,130,,,,,,,,135,,,,,,,-19.19715,"2025/01/17 18:25:03",8567.20605,8555.19,,7,,,,138,,,,,,,,,,,,,,,,,,,304,425.333333,227,619.900949,464.54386,655.561404,391.561404,741.723242,,,19.6,8574.79,462.53843,462.46943,0.001,130.97966,331.55877,130.97966,331.48977,0,0.001,0,0,0,130.97966,331.55877,48,0,98,123,,337,423,136.99056,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:30:00",1,SA1,20250117174,0,1692.69,3296.59112,242,17,1647.29,2,-47.4,0,,,75,,,,,,,,105,,,,,,,,78,,,,,,,,99,,,,,,,,99,,,,,,,,97,,,,,,,-15.47619,"2025/01/17 18:25:03",1699.15954,1701.52,,34,,,,20,,,,,,,,,,,,,,,,,,,289,295,292,301.08,226,226,222,244,,,0,1701.52,1710.34612,1567.29312,94,263.60354,1446.74258,263.60354,1303.68958,0,94,0,0,0,263.60354,1342.98758,138,0,285,216,,242,407,0,2
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:30:00",1,TAS1,20250117174,0,1028.18,1991.67812,0,2,650.64,0,-377.55,0,,,17.4,,,,,,,,94.86,,,,,,,,65.67,,,,,,,,6,,,,,,,,25.78,,,,,,,,40.56,,,,,,,-2.64149,"2025/01/17 18:25:03",1028.82581,1028.18,,50,,,,50,,,,,,,,,,,,,,,,,,,198.025,253.567518,224.781399,208.296056,92.79419,174.75905,157.515788,50,,,28.74934,1056.92934,224.67812,224.67812,0,0,224.67812,0,224.67812,0,0,0,0,0,0,224.67812,4,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:30:00",1,VIC1,20250117174,0,4888.4,10947.75046,233,26,5511.14,0,622.74,0,,,25,,,,,,,,52,,,,,,,,43,,,,,,,,208.63,,,,,,,,243,,,,,,,,207,,,,,,,29.07753,"2025/01/17 18:25:03",4858.84765,4916.52,,103,,,,10,,,,,,,,,,,,,,,,,,,914,952,953,377.14214,347,358.42036,315.42036,447.0625,,,322.575,5239.095,2975.07766,2732.71817,719.13672,510.58895,2464.48871,395.84146,2336.87671,221.47797,497.65875,0,0,0,508.26175,2464.48871,52.16,1,271.502121,230.465898,,233,456,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:35:00",1,NSW1,20250117175,0,7851.67,13717.5207,60,3,8228.75,7,370.09,0,,,27,,,,,,,,27,,,,,,,,27,,,,,,,,82,,,,,,,,90.57,,,,,,,,102,,,,,,,49.19066,"2025/01/17 18:30:03",7861.9765,7916.96,,16,,,,2,,,,,,,,,,,,,,,,,,,270.76632,227.76632,468.76632,29.002672,290,319,359,139.572365,,,197.72442,8114.68442,2663.5207,2663.5207,2030.42187,722.35209,1941.16861,722.35209,1941.16861,705.62509,1324.79678,0,0,0,722.35209,1941.16861,69,0,115,26,,60,113,0,7
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:35:00",1,QLD1,20250117175,0,8585.87,10886.26566,410,7,8062.22,0,-523.64,0,,,136.87,,,,,,,,118,,,,,,,,106,,,,,,,,47,,,,,,,,127,,,,,,,,132,,,,,,,-22.5633,"2025/01/17 18:30:03",8630.79492,8616.18,,16,,,,144,,,,,,,,,,,,,,,,,,,276,397.333333,199,527.391199,462.350877,652.491228,388.491228,829.922708,,,17.5,8633.68,396.26566,395.93866,0.001,65.30857,330.95709,65.30857,330.63009,0,0.001,0,0,0,65.30857,330.95709,45,0,76,123,,410,423,244,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:35:00",1,SA1,20250117175,0,1712.93,3278.55032,259,17,1615.96,0,-96.97,0,,,73,,,,,,,,99.22,,,,,,,,76,,,,,,,,97,,,,,,,,98,,,,,,,,95,,,,,,,-17.85714,"2025/01/17 18:30:03",1723.56261,1719.79,,64,,,,20,,,,,,,,,,,,,,,,,,,287,293,290,299.244,225,225,225,261,,,0,1719.79,1662.98132,1535.96033,114,240.42253,1422.55879,240.42253,1295.5378,0,114,0,0,0,240.42253,1345.12779,136,0,283,215,,259,407,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:35:00",1,TAS1,20250117175,0,1035.72,1996.21908,0,1,658.93,0,-376.79,0,,,0,,,,,,,,88.51,,,,,,,,7.95,,,,,,,,6,,,,,,,,26.51,,,,,,,,49.08,,,,,,,3.92744,"2025/01/17 18:30:03",1030.79468,1035.72,,50,,,,50,,,,,,,,,,,,,,,,,,,197.475,280.68118,252.27958,230.580736,63.590727,145.50806,129.919778,50,,,29.22455,1064.94455,229.21908,229.21908,0,0,229.21908,0,229.21908,0,0,0,0,0,0,229.21908,4,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:35:00",1,VIC1,20250117175,0,4966.65,10875.39524,233,23,5718.81,0,752.16,0,,,35,,,,,,,,66,,,,,,,,63,,,,,,,,218.22,,,,,,,,245,,,,,,,,209,,,,,,,30.76588,"2025/01/17 18:30:03",4938.53711,4996.02,,64,,,,4,,,,,,,,,,,,,,,,,,,942,990,991,424.53125,415.3917,416.3917,374.3917,492.17295,,,312.436,5308.456,2890.39524,2852.41736,750.04829,409.18817,2481.20707,409.18817,2443.22919,183.30534,566.74295,0,0,0,409.18817,2481.20707,61.88,1,275.728302,228.389232,,233,459,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:40:00",1,TAS1,20250117176,0,1035.61,1986.10797,0,1,659.12,0,-376.49,0,,,0,,,,,,,,98.81,,,,,,,,20.72,,,,,,,,6,,,,,,,,31.94,,,,,,,,77.42,,,,,,,2.80079,"2025/01/17 18:35:04",1031.81055,1035.61,,50,,,,50,,,,,,,,,,,,,,,,,,,199.475,278.426152,256.97618,230.0454,89.825465,155.81146,140.257637,75,,,29.81643,1065.42643,219.10797,219.10797,0,0,219.10797,0,219.10797,0,0,0,0,0,0,219.10797,4,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:40:00",1,NSW1,20250117176,0,7865.63,13552.56088,62,3,8109.4,7,236.76,0,,,29,,,,,,,,29,,,,,,,,29,,,,,,,,88,,,,,,,,107,,,,,,,,102,,,,,,,50,"2025/01/17 18:35:04",7865.42222,7931.56,,16,,,,2,,,,,,,,,,,,,,,,,,,213.66608,236.66608,477.66608,17.10834,292,321,361,139.526587,,,195.36036,8126.92036,2528.56088,2528.56088,1921.02831,605.96214,1922.59874,605.96214,1922.59874,587.50114,1333.52717,0,0,0,605.96214,1922.59874,69,0,115,28,,62,113,0,7
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:40:00",1,QLD1,20250117176,0,8471.28,10851.71496,410,4,7970.12,0,-501.17,0,,,153.86,,,,,,,,110,,,,,,,,93,,,,,,,,45,,,,,,,,128,,,,,,,,130,,,,,,,-11.52676,"2025/01/17 18:35:04",8501.42773,8499.6,,2,,,,127,,,,,,,,,,,,,,,,,,,321.047189,442.008874,204.987507,559.980379,452.54386,635.561404,391.561404,780.721036,,,16.2,8515.8,361.71496,361.52196,0.001,23.77066,337.9443,23.77066,337.7513,0,0.001,0,0,0,23.77066,337.9443,45,0,84.56443,123,,410,423,253.43557,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:40:00",1,SA1,20250117176,0,1739.28,3263.02319,273,16,1597.73,0,-141.55,0,,,75,,,,,,,,97.05,,,,,,,,78,,,,,,,,100,,,,,,,,101,,,,,,,,98,,,,,,,-12.35689,"2025/01/17 18:35:04",1743.94524,1746.4,,27,,,,30,,,,,,,,,,,,,,,,,,,290,296,293,296,227,227,227,265,,,0,1746.4,1652.26919,1517.73019,114,218.79336,1433.47583,218.79336,1298.93683,0,114,0,0,0,218.79336,1351.22983,139,0,286,217,,273,407,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:40:00",1,VIC1,20250117176,0,4851.78,10844.86912,264,12,5760.76,0,908.98,0,,,15,,,,,,,,66,,,,,,,,63,,,,,,,,218.94,,,,,,,,228,,,,,,,,177,,,,,,,14.4854,"2025/01/17 18:35:04",4855.25259,4883.95,,115,,,,11,,,,,,,,,,,,,,,,,,,910,958,959,421.07118,440,457.05382,422.05382,530.375,,,297.788,5181.738,2857.86912,2842.70341,799.68353,391.57731,2466.29181,377.4456,2465.25781,187.29255,612.39098,0,0,0,391.57731,2466.29181,55.32,1,278.08894,231.152905,,264,461,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:45:00",1,NSW1,20250117177,0,7775.99,13434.85134,64,2,7960.96,7,177.97,0,,,30,,,,,,,,30,,,,,,,,30,,,,,,,,88,,,,,,,,119,,,,,,,,102,,,,,,,50,"2025/01/17 18:40:03",7790.12282,7849.14,,16,,,,2,,,,,,,,,,,,,,,,,,,275.89522,231.89522,473.89522,43.18031,293,322,362,118.511332,,,196.80176,8045.94176,2430.85134,2430.85134,1807.34724,513.04875,1917.80259,513.04875,1917.80259,489.83121,1317.51603,0,0,0,513.04875,1917.80259,69,2,115,30,,64,113,0,7
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:45:00",1,QLD1,20250117177,0,8538.47,10856.438,410,-2,8015.04,0,-523.43,0,,,155.05,,,,,,,,108,,,,,,,,94,,,,,,,,45,,,,,,,,128,,,,,,,,130,,,,,,,3.97853,"2025/01/17 18:40:03",8565.15039,8568.5,,2,,,,109,,,,,,,,,,,,,,,,,,,274,391.957523,197,531.043909,452.54386,635.561404,391.561404,785.448678,,,13.6,8582.1,366.438,366.438,0,17.546,348.892,17.546,348.892,0,0,0,0,0,17.546,348.892,45,0,76,123,,410,423,228,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:45:00",1,SA1,20250117177,0,1743.18,3241.904,285,14,1601.21,0,-141.96,0,,,75,,,,,,,,93.38,,,,,,,,78,,,,,,,,100,,,,,,,,101,,,,,,,,98,,,,,,,-16.05138,"2025/01/17 18:40:03",1755.9046,1746.2,,27,,,,20,,,,,,,,,,,,,,,,,,,290,296,293,294,228,228,228,265,,,0,1746.2,1631.979,1521.21201,134,195.90053,1436.07847,195.90053,1325.31148,0,134,0,0,0,195.90053,1353.00347,139,0,286,218,,285,407,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:45:00",1,TAS1,20250117177,0,1037.05,1980.7698,0,1,661.19,0,-375.86,0,,,0,,,,,,,,106.12,,,,,,,,22,,,,,,,,6,,,,,,,,26.41,,,,,,,,78.5,,,,,,,3.10215,"2025/01/17 18:40:03",1032.94678,1037.05,,50,,,,50,,,,,,,,,,,,,,,,,,,199.475,271.150054,249.66576,192.481044,96.909789,163.12188,147.592507,75,,,28.96079,1066.01079,213.7698,213.7698,0,0,213.7698,0,213.7698,0,0,0,0,0,0,213.7698,4,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:45:00",1,VIC1,20250117177,0,4879.51,10776.17177,247,10,5866.87,0,987.36,0,,,15,,,,,,,,66,,,,,,,,63,,,,,,,,213.96,,,,,,,,217,,,,,,,,177,,,,,,,21.4203,"2025/01/17 18:40:03",4882.17222,4904.38,,115,,,,39,,,,,,,,,,,,,,,,,,,875,923,924,327.92289,447,488,447,531.07711,,,304.739,5209.119,2787.17177,2787.17177,770.50177,324.87377,2462.298,324.87377,2462.298,161.81185,608.68992,0,0,0,324.87377,2462.298,56.11,1,251,237,,247,463,17.70211,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:50:00",1,NSW1,20250117178,0,7800.06,13329.15754,64,-1,7887.4,7,80.34,0,,,31,,,,,,,,31,,,,,,,,30,,,,,,,,93,,,,,,,,102,,,,,,,,98,,,,,,,50,"2025/01/17 18:45:03",7811.09013,7879.19,,8,,,,0,,,,,,,,,,,,,,,,,,,164.69049,186.69049,427.69049,17,227,257,297,119.529638,,,193.93583,8073.12583,2325.15754,2325.15754,345.8567,413.80572,1911.35182,413.80572,1911.35182,212.8225,133.0342,0,0,0,413.80572,1911.35182,61.01,0,115,29,,64,113,1,7
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:50:00",1,QLD1,20250117178,0,8476.66,10804.19701,410,-3,7950.44,0,-526.22,0,,,151.59,,,,,,,,108,,,,,,,,83,,,,,,,,45,,,,,,,,128,,,,,,,,130,,,,,,,-6.52632,"2025/01/17 18:45:03",8509.72559,8506.63,,2,,,,145,,,,,,,,,,,,,,,,,,,271,392.333333,194,553.747759,416.54386,575.561404,391.561404,711.726732,,,12.9,8519.53,364.19701,364.10801,0.001,5.81213,358.38488,5.81213,358.29588,0,0.001,0,0,0,5.81213,358.38488,43,0,73,123,,410,423,234,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:50:00",1,SA1,20250117178,0,1755.18,3214.40083,286,14,1619.4,0,-135.78,0,,,72,,,,,,,,92.79,,,,,,,,75,,,,,,,,97,,,,,,,,98,,,,,,,,95,,,,,,,-19.74586,"2025/01/17 18:45:03",1765.27939,1757.42,,16,,,,21,,,,,,,,,,,,,,,,,,,287,293,290,276,225,225,225,283,,,0,1757.42,1604.70483,1521.40084,94,175.02744,1429.67739,175.02744,1346.3734,0,94,0,0,0,175.02744,1346.37339,137,0,284,215,,286,407,18,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:50:00",1,TAS1,20250117178,0,1033.93,1989.92702,0,0,657.15,0,-376.79,0,,,0,,,,,,,,93.12,,,,,,,,23.22,,,,,,,,6,,,,,,,,40.24,,,,,,,,48.3,,,,,,,2.7983,"2025/01/17 18:45:03",1031.13379,1033.93,,50,,,,50,,,,,,,,,,,,,,,,,,,199.475,284.092136,262.66889,228.375139,84.308818,150.11875,134.545888,75,,,29.53253,1063.46253,222.92702,222.92702,0,0,222.92702,0,222.92702,0,0,0,0,0,0,222.92702,4,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:50:00",1,VIC1,20250117178,0,4995.52,10771.01453,278,12,6084.82,0,1089.3,0,,,20,,,,,,,,78,,,,,,,,75,,,,,,,,242.93,,,,,,,,254,,,,,,,,214,,,,,,,28.26289,"2025/01/17 18:45:03",4977.07633,5022.03,,134,,,,4,,,,,,,,,,,,,,,,,,,893.19464,951.19464,952.19464,250.41339,488,529,486,725.14911,,,310.326,5332.356,2780.01453,2780.01453,803.38866,305.82111,2474.19342,305.82111,2474.19342,172.6915,630.69716,0,0,0,305.82111,2474.19342,68,1,249.19464,239,,278,465,172.80536,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:55:00",1,NSW1,20250117179,0,7734.5,13155.79338,64,-4,7816.91,7,75.41,0,,,31,,,,,,,,31,,,,,,,,31,,,,,,,,88,,,,,,,,92,,,,,,,,75,,,,,,,0,"2025/01/17 18:50:04",7819.18207,7813.24,,16,,,,29,,,,,,,,,,,,,,,,,,,136.66608,158.66608,400.66608,48,294,323,363,139.526587,,,192.6402,8005.8802,2151.79338,2151.79338,302.07033,287.48063,1864.31275,287.48063,1864.31275,166.05363,136.0167,0,0,0,287.48063,1864.31275,42,0,88,29,,64,113,0,7
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:55:00",1,QLD1,20250117179,0,8459.88,10804.97469,410,-8,7932.85,0,-527.03,0,,,134.6,,,,,,,,108,,,,,,,,80,,,,,,,,48,,,,,,,,130,,,,,,,,130,,,,,,,-7.02127,"2025/01/17 18:50:04",8503.98047,8489.78,,52,,,,100,,,,,,,,,,,,,,,,,,,294.30672,415.640053,197,592.430049,450.350877,632.491228,388.491228,788.982882,,,10.9,8500.68,364.97469,364.93069,0.001,3.0208,361.95389,3.0208,361.90989,0,0.001,0,0,0,3.0208,361.95389,45,0,76,123,,410,423,209,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:55:00",1,SA1,20250117179,0,1780.74,3243.57337,289,12,1670.57,0,-110.17,0,,,74,,,,,,,,77,,,,,,,,78,,,,,,,,99,,,,,,,,99,,,,,,,,94,,,,,,,-21.0594,"2025/01/17 18:50:04",1793.75205,1781.19,,30,,,,21,,,,,,,,,,,,,,,,,,,286,292,289,254,229,229,229,305,,,0,1781.19,1630.47437,1550.57337,94,153.77645,1476.69792,153.77645,1396.79692,0,94,0,0,0,153.77645,1396.79692,136,0,283,219,,289,407,40,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:55:00",1,TAS1,20250117179,0,1034.26,1975.26717,0,0,656.14,0,-378.12,0,,,0,,,,,,,,96.41,,,,,,,,10.43,,,,,,,,6,,,,,,,,87.77,,,,,,,,118.71,,,,,,,3.49541,"2025/01/17 18:50:04",1030.76147,1034.26,,50,,,,50,,,,,,,,,,,,,,,,,,,199.475,270.704346,249.21795,167.175899,97.34375,163.56969,148.041814,75,,,31.16683,1065.42683,208.26717,208.26717,0,0,208.26717,0,208.26717,0,0,0,0,0,0,208.26717,4,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 18:55:00",1,VIC1,20250117179,0,4963.62,10752.72551,284,12,6027.77,0,1064.16,0,,,31,,,,,,,,87,,,,,,,,84,,,,,,,,249.96,,,,,,,,225,,,,,,,,166,,,,,,,0,"2025/01/17 18:50:04",4979.05307,4985.77,,62,,,,24,,,,,,,,,,,,,,,,,,,876,934,935,342.70331,508,549,508,759.79669,,,302.147,5287.917,2755.72551,2755.72551,794.46971,240.56769,2515.15782,240.56769,2515.15782,143.18453,651.28518,0,0,0,240.56769,2515.15782,83,1,230.333333,248,,284,468,89.04669,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 19:00:00",1,NSW1,20250117180,0,7755.49,13041.66985,64,2,7820.48,7,58,0,,,51,,,,,,,,53.44,,,,,,,,53.03,,,,,,,,130,,,,,,,,151,,,,,,,,134,,,,,,,50,"2025/01/17 18:55:03",7780.39144,7834.83,,36,,,,2,,,,,,,,,,,,,,,,,,,261.6615,240.10486,486.822382,43.44336,316.44336,345.44336,383,159.572365,,,187.64881,8022.47881,2037.66985,2037.66985,0,188.01071,1849.65914,188.01071,1849.65914,0,0,0,0,0,188.01071,1849.65914,90,2,146,30,,64,113,0,7
D,DISPATCH,REGIONSUM,8,"2025/01/17 19:00:00",1,VIC1,20250117180,0,5034.1,10691.825,495,9,6179.18,0,1145.08,0,,,31,,,,,,,,87,,,,,,,,70,,,,,,,,224.37,,,,,,,,236,,,,,,,,177,,,,,,,28.55526,"2025/01/17 18:55:03",5017.09917,5058.67,,73,,,,13,,,,,,,,,,,,,,,,,,,879,937,938,199.89988,509,549,509,849.375,,,305.158,5363.828,2692.825,2692.825,628.18948,187.87174,2504.95326,187.87174,2504.95326,0,628.18948,0,0,0,187.87174,2504.95326,87.56,1,234,249,,495,470,143,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 19:00:00",1,QLD1,20250117180,0,8503.46,10804.45772,410,-11,7979.84,0,-523.62,0,,,134,,,,,,,,108,,,,,,,,82,,,,,,,,9,,,,,,,,94,,,,,,,,94,,,,,,,-9.78026,"2025/01/17 18:55:03",8554.23438,8533.27,,21,,,,165,,,,,,,,,,,,,,,,,,,265.8585,387.191833,183,616.307,450.350877,632.491228,388.491228,762.056108,,,10.3,8543.57,364.45772,364.45772,0,0.39041,364.06731,0.39041,364.06731,0,0,0,0,0,0.39041,364.06731,7,0,62,123,,410,423,207.19244,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 19:00:00",1,SA1,20250117180,0,1787.5,3196.03748,306,11,1616.04,0,-171.47,0,,,55.97,,,,,,,,78,,,,,,,,79,,,,,,,,96,,,,,,,,99,,,,,,,,94,,,,,,,-22.37293,"2025/01/17 18:55:03",1800.95216,1788.86,,30,,,,21,,,,,,,,,,,,,,,,,,,286,292,289,263,230,230,230,299,,,0,1788.86,1588.19848,1503.03748,94,132.72808,1455.4704,132.72808,1370.3094,0,94,0,0,0,132.72808,1370.3094,136,0,283,220,,306,407,33,0
D,DISPATCH,REGIONSUM,8,"2025/01/17 19:00:00",1,TAS1,20250117180,0,1039.35,1980.32357,0,0,659.45,0,-379.91,0,,,0,,,,,,,,74.02,,,,,,,,0,,,,,,,,6,,,,,,,,54.86,,,,,,,,99.77,,,,,,,2.87601,"2025/01/17 18:55:03",1036.47546,1039.35,,50,,,,50,,,,,,,,,,,,,,,,,,,199.475,272.543003,251.06528,197.173403,95.553554,161.72236,146.188306,85.80525,,,30.77035,1070.12035,213.32357,213.32357,0,0,213.32357,0,213.32357,0,0,0,0,0,0,213.32357,4,0,4,0,,0,0,0,0
